,tweet_raw_text,task_1
262,":  अगर आपको पता है की इससे सुसु कैसे निकलता है ,  तो करें | https : //t.co/LFnoOnqwfo",HOF
263,"Hai Dil Ye Mera Video Song _ Arijit Singh _ Hate Story _ Jay Bhanushali,",NOT
264,": this is a song comprised entirely of saying the words, ""trump is a fucking idiot"".Thanks for the h/t",HOF
265,To konsa tere ghar ka khaa raha betichod\nJa gand mara,HOF
266,: In honor of Bambams birthday we donated Kg of cat food to the cat shelter SOS Gatinhos under his name with the help of br,NOT
267,But maine koi edit karke nai bheja.bhaktgirise time mile tho kam se kam khud ke dharm ke kitaab padh lo.shayad nafrat kam ho jaye.,NOT
268,"Sir ji yeh sab toh tik hai but rape ke baad ""Garv'!!!!",NOT
269,: if anyone's giving me evil eye pls STOP because I assure you my life is a MESS and I do not need ur help making it worse I\xe2\x80\xa6,NOT
270,Main to wish karta hoon ki Sonu Ke Titu ki Sweety aur Aiyaari iss Canadian bhagode ka rape kar de,NOT
271,"He does not have guts in his balls. He is loud mouth. Creater of stories, fake cds and what not. He\xe2\x80\xa6",NOT
272,: Move on my cock \xe2\x80\xa6,HOF
273,taagi padipoyina amayini cheste rape e avuddi,NOT
274,Gau raksha ke naam pe MURDER to suna tha per swacha bharat ke naam pe Rajesthan me ek muslim ko government ke logo ne jaan se mardiya.. wah,NOT
275,Bhai Jada apekha mat karo ye log India ke liye Jada kuch karte nahi agar karte to Pakistan Ko aid ke Nam par terrorism ke liye paisa na dete,NOT
276,": dont act so cocky, i WANTED you ion NEED you",HOF
277,Pichese teri chut me pura lund pel kr chod rha hu randi tujhe... ghhhaaabbbb ghhhaabbb chikh s\xe2\x80\xa6,HOF
278,: I think iska koi maa behen nehi hay.gatar me peyda huya hay.gatar ka aulad.iska parvarish bo\xe2\x80\xa6,HOF
279,Teri ma ka bhosda randi ya randuve,HOF
280,Phir kis ka hai ? 😂😂,NOT
281,\xe2\x80\xa6,NOT
282,inna rape kiya uska,NOT
283,:  वोट देने से पहले याद रखे शहीदों का अपमान करने वाली पार्टी बीजेपी और उसके उम्मीदवारो को मुँह की खिलानी है।  #BhopalLoksa…,HOF
284,SIRF VOTE KE LIYE - SHARM KARO,HOF
285,Feku\nNeech\nKutta\nKameena\nNikamma\nHaraamkhoor\nHaraami\nGadha\nNapunsak\nYeh sab modi ji ke liye nahi bolna chahye Q ke wo Pm hai\nAb jaisa bhi h,NOT
286,Abhi tanu haldi ..hate it..abhi go n propose pragya pls...,HOF
287,: You're very foolish for that question mark,NOT
288,I hate too yaar ..This show is so biased na ..Sare ache logo ko bahar kar chutiyo ko rakh liya .. Shit,HOF
289,"Sir , humare Rajput bhai ka khoon...",NOT
290,hi yummi lund and BBC love to see them,HOF
291,"चुनाव आयोग व बीएसएफ़ की भूमिका संदिग्ध ,  EC मोदी के लिए यह सबकुछ कर रहा है  :  SC के वकील नितिन मेश्राम https : //t.co/orrZp1BMxI https : //t.co/DPkG6Jl5qS",NOT
292,:  कुछ चमचें Twitter पर तमंचे और      बंदूक लिए फोटो डालते हैं              🙄🙄🙄 ये वहीं चमचें हैं जो पूछते हैं चच्चा  ये 🐕…,HOF
293,इससे ज्यादा नहीं मिलेगा बाबा😂🤣😂🤣😂,NOT
294,"लाल किला ,  पत्थर लाल ,  शौर्य का रंग लाल   ,  हमारी पसंद कमल  निशाण ,  मुस्लिम बहणोंका ना सहेंगे हलाल। बंद करेंगे  -  बंद करेंगे ट्रिपल तलाक - बंद  करेंगे हलाल - जय हिन्द !  िजतेगी भाजपा  ,  जनमानस का होगा राज ,   भारत मॉं को सबल बनाने - करेंंगे हम दिनरात काज ।",NOT
295,Abe chutiye to teri gaand jali hui q lag rhi h \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,HOF
296,I can only imagine how fucking stressfull it can be to get continuously bombared about shit on the pl,HOF
297,Blumenthal is a blooming idiot! Never understood a word he said!,HOF
298,"Chutiye Pakistani logo tumara ghar me toh ma, bhen k b sathe rape karte hai....",HOF
299,": With all the kindness I can muster, I hope these two take this as an opportunity to confront what is clearly insecurity an",NOT
300,:  आज एक चू*या कांग्रेसी और आपीये चमचे से बात हुई। बोले जब गीदड़ की मौत आती है तो वो शहर की तरफ भागता है। हम बोल कौन चू*या था वो…,HOF
301,Madarchod musalman aaiysha aur wo hai,HOF
302,Vote ke liye saala kuchh bhi karega!!,HOF
303,Rape karwa Jake apni amma ka are mein bol Kyu Raha hu Vo Pehle se hi rape pirit hai,NOT
304,itna stand un sab bahno ke liye lo jo acid pidit h. rape pidit h. unka dard samjho,HOF
305,:   मां हमारी गलती तो माफ कर सकती है छुपा देती है लेकिन कर्म फल को भोगने से हमें बचा नहीं सकते जाने उस पर…,NOT
306,the die hard beyond redemption liberals &amp hindu se pyar hai,HOF
307,:  TMC को आतंकी संघठन घोषित करने का टाइम आ गया है मई के बाद बंगाल को ममता से मुक्ति कभी भी बंगाल की ममता सरकार को बर्…,HOF
308,: Heart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\nHeart Shaker\xe7\xa5\x9e\xe6\x9b\xb2\xe3\x81\xa0\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\x86\xe6\x96\xb9RT\xf0\x9f\x99\x8f\n\n\n,NOT
309,:  वेद बोलने वाला ब्रह्म कह रहा है वह स्वयं सतपुरुष कबीर हैं जो कबीर वाणीओं द्वारा निर्मल ज्ञान अपने हंस…,NOT
310,i found it funny while watching that captain marvel didnt even need them she just flew away dksgscmshs,NOT
311,asli maza to uske baad h jab kuch dino baad wahi hindu ma bahen beti apni pati ya baap ko batati h ki\xe2\x80\xa6,HOF
312,:  मोदी ??? मोदी ने ऐसे ऐसे इंटरव्यू दिए हैं जो इसका बाप नहीं दे सकता...ये है क्या ?? इसका इंटरव्यू कोई ढंग का…,NOT
313,"nerf bastion', 'i bet he doesnt kiss ya' and 'if you dont like furries go away' are phrases eternally engraved into my soul",NOT
314,": EXOLs: *brag about daesangs,gucci and album sales*BTS: *now officially has the highest number of daesangs,DIOR works for",NOT
315,I just want a husband and a big ass house in Franklin Lakes with Kehinde Wiley on the wall and a double sink in our,HOF
316,"Mujhe se baat na kare koi Bhi Kashmir par Terrorism Par, Main jahan Bhi hoti hu wahan aman ki bat karti meri tweets Se koi problem Hn Toh+",NOT
317,Alakum Salam. .ab sexy pix RT maar ke muth maar \xf0\x9f\x98\x82,HOF
318,: HELLO WHAT THE FUCK,HOF
319,:  मुस्कुराहट तुम्ही से मिलती है  दर्द की राहत तुम ही से मिलती है रूठना नहीं कभी मुझसे❣  क्यों कि मुझे जीने की  राहत  तुम…,NOT
320,: rt if you think huening kai and taehyun deserves the same amount of cheers as the rest of the group.,NOT
321,: The pain in words of Gautam Gambhir. AAPtards haven't gone to police means they know their guy will be caught who is behind,NOT
322,"A re MANIA TUH NICH HAI ,MODISAHAB KO LAKER TERI GAAND MAIN JALAN HO RAHI HAI\xe2\x80\xa6",HOF
323,bhadve ne teri bhadva giri sabko bata di,HOF
324,Trump would fall right on his ass,HOF
325,":  जिस तरीके से आज निरहुआ ने बोला है कि मुझे हराने वाला कोई पैदा नहीं हुआ भगवान भी नहीं हरा सकता , तो यह तभी संभव हो सकता है…",NOT
326,iska acha rape hua tha iska aur iske dost ka last ko dono sorry bolke chale gaye koi nhi aya tha bachane,HOF
327,: the audacity and narcissism that some people have to think that they themselves can stop long thought out manifested realit,NOT
328,Vo aur desh hote honge sir. Yaha to rape ki FIR bhi nahie hoti aur log mar jaate hai,HOF
329,Bhai tafreeq say\xe2\x80\xa6,NOT
330,To Bhosdike tere Baap ka kya ja raha hai? tu Apna Ghar dekh na Madarchod,HOF
331,Jitne rape cases hue sab rapists ko phansi do phir dekho India me kese hamari maa bahen Safe hoti hen,NOT
332,":  कम्युनिस्टों , ईसाइयों व मुगलों ने अपने राज्य विस्तार के लिए न्याय व कानून के नाम पर  करोड़ निर्दोष लोगों का कत्ल किया…",HOF
333,:  मज़दूर की मज़दूरी उसका पसीना सूखने से पहले दीजिये।   #हज़रतमुहम्मदसल्लाहुअलैहिवसल्लम    #मज़दूरदिवस   ✍✍@nasim_aqib,NOT
334,"Gentlemen, please remember that this is the same father who said damn I didnt even get to finish my nap. When h",NOT
335,Baap nay Bharat mata ka rape kar diya,HOF
336,Oh the madarchod liberal manjrekar retweeted. Bhadwa congress ka dalal.,HOF
337,Hahah..Bro .u call ur channel a news channel..Its just a propaganda channel..Ka\xe2\x80\xa6,NOT
338,Chutye chaiwala neech aadmi betichod,HOF
339,":  अगर सारे करोड़पति बन जाएंगे तो मजदूर अफ्रीका से पकड़ कर लाया जाएगा? अमेरिका जैसे विकसित देश में भी लोग मजदूरी करते है ,  ऐ…",NOT
340,"They say the truth aint pretty but coming from that pretty mouth, the truth is fitting",NOT
341,Khud to dusro ka dil dukhate h log aur badi badi batein karte hai..but kehte h na nafrat kabhi nai jeetti and mehar you n your hina lost,HOF
342,:  चार उँगलियों से वोट कौन देता है भाई https : //t.co/O9hf1N3UDB,NOT
343,"kuch bhi prove nahi huwa, BJP ke toh bhare pade hai rapist, murder, scam aur kya kya",HOF
344,"राह (रास्ते) तो हमेशा से सीधे ही थे ,  लेकिन हर चौराहे पर ईमानदरो की तफ्तीश क्यूं हो रही? वो चोला पहने ही निकल लिये और ईमानदार को सच्चाई का हेल्मेट भी बचा नही पाया ।",NOT
345,"अब क्या पुरुष अपनी मर्ज़ी से रीति रिवाज़ भी नहीं मान सकते ? इंजीनियर पति ने चोटी नहीं कटवाई तो एमबीए पत्नी ने तलाक की अर्जी दी  ब्राह्मणपति नेकहा- तलाक मंजूर है ,  लेकिन चोटी नहीं कटाऊंगापत्नी ने कहा- पति का चोटी रखना मेरे स्टैंडर्ड का नहीं है !  https : //t.co/3GXWzIyeP8",NOT
346,Kahin unka rape na hoajye sambahal k rakhna.,NOT
347,Alfaz hai mer\xe2\x80\xa6,NOT
348,kisi besharam ky bachy agar cruppt log vote lain gy to kia wo teri behn ka rape kr sakty hain gandhi nali ki paidawar,NOT
349,"Fir bhi Hindu Terrorism secular logonko najar ata hai aur Yoga me communalism & safronisation! Unka Yoga virodh hindu virodh nahi, secularism & shanti sandesh samazna chahiye!",NOT
350,:  सपा से टिकट मिलते ही मैं भारतीय जवान से देशद्रोही हो गया।  और भाजपा से टिकट मिलते ही आतंकी प्रज्ञा देशभक्त हो गई!,HOF
351,I hate U Na khud kuch Karo na dusro ko Karne do,HOF
352,Bht hate hai yaar in k dil mein or mujhy waja nhe pata,NOT
353,I texted my boss that I'm sick and he never replied??????? LOL???????,NOT
354,Kyu...khus kaise hoti ho...lund gaad me chahiye?,HOF
355,:  #आयेगा_तो_मोदी_ही    की साल पुरानी नमकीन की दुकान के मालिक को देखिए और क्या थी उस दुकान की कहानी देखिए  और…,NOT
